zip,po_name,state,zip_type,zcta
20060,Washington,DC,NA,20001
20061,Washington,DC,NA,20018
20062,Washington,DC,NA,20006
20063,Washington,DC,NA,20037
20064,Washington,DC,NA,20064
20065,Washington,DC,NA,20024
20066,Washington,DC,NA,20018
20067,Washington,DC,NA,20006
20068,Washington,DC,NA,20001
20069,Washington,VA,NA,22031
20070,Washington,VA,NA,22031
20071,Washington,DC,NA,20005
20073,Washington,DC,NA,20004
20074,Washington,DC,NA,20018
20075,Washington,DC,NA,20018
20076,Washington,MD,NA,20015
20077,Washington,DC,NA,20018
20078,Washington,DC,NA,20018
20080,Washington,DC,NA,20001
20081,Washington,DC,NA,20001
20082,Washington,DC,NA,20003
20088,Washington,DC,NA,20016
20090,Washington,DC,NA,20018
20091,Washington,DC,NA,20001
20097,Washington,DC,NA,20003
20098,Washington,DC,NA,20018
20101,Dulles,VA,NA,20166
20102,Dulles,VA,NA,20166
20103,Dulles,VA,NA,20166
20104,Dulles,VA,NA,20166
20105,Aldie,VA,NA,20105
20106,Amissville,VA,NA,20106
20108,Manassas,VA,NA,20110
20109,Manassas,VA,NA,20109
20110,Manassas,VA,NA,20110
20111,Manassas,VA,NA,20111
20112,Manassas,VA,NA,20112
20113,Manassas,VA,NA,20111
20115,Marshall,VA,NA,20115
20116,Marshall,VA,NA,20115
20117,Middleburg,VA,NA,20117
20118,Middleburg,VA,NA,20118
20119,Catlett,VA,NA,20119
20120,Centreville,VA,NA,20120
20121,Centreville,VA,NA,20121
20122,Centreville,VA,NA,20120
20124,Clifton,VA,NA,20124
20128,Orlean,VA,NA,20115
20129,Paeonian Springs,VA,NA,20129
20130,Paris,VA,NA,20130
20131,Philomont,VA,NA,20132
20132,Purcellville,VA,NA,20132
20134,Purcellville,VA,NA,20132
20135,Bluemont,VA,NA,20135
20136,Bristow,VA,NA,20136
20137,Broad Run,VA,NA,20137
20138,Calverton,VA,NA,20119
20139,Casanova,VA,NA,20139
20140,Rectortown,VA,NA,20115
20141,Round Hill,VA,NA,20141
20142,Round Hill,VA,NA,20141
20143,Catharpin,VA,NA,20143
20144,Delaplane,VA,NA,20144
20146,Ashburn,VA,NA,20147
20147,Ashburn,VA,NA,20147
20148,Ashburn,VA,NA,20148
20149,Ashburn,VA,NA,20147
20151,Chantilly,VA,NA,20151
20152,Chantilly,VA,NA,20152
20153,Chantilly,VA,NA,20151
20155,Gainesville,VA,NA,20155
20156,Gainesville,VA,NA,20155
20158,Hamilton,VA,NA,20158
20159,Hamilton,VA,NA,20158
20160,Lincoln,VA,NA,20132
20163,Sterling,VA,NA,20164
20164,Sterling,VA,NA,20164
20165,Sterling,VA,NA,20165
20166,Sterling,VA,NA,20166
20167,Sterling,VA,NA,20164
20168,Haymarket,VA,NA,20169
20169,Haymarket,VA,NA,20169
20170,Herndon,VA,NA,20170
20171,Herndon,VA,NA,20171
20172,Herndon,VA,NA,20170
20175,Leesburg,VA,NA,20175
20176,Leesburg,VA,NA,20176
20177,Leesburg,VA,NA,20175
20178,Leesburg,VA,NA,20175
20180,Lovettsville,VA,NA,20180
20181,Nokesville,VA,NA,20181
20182,Nokesville,VA,NA,20181
20184,Upperville,VA,NA,20184
20185,Upperville,VA,NA,20184
20186,Warrenton,VA,NA,20186
20187,Warrenton,VA,NA,20187
20188,Warrenton,VA,NA,20186
20189,Dulles,VA,NA,20166
20190,Reston,VA,NA,20190
20191,Reston,VA,NA,20191
20192,Herndon,VA,NA,20191
20194,Reston,VA,NA,20194
20195,Reston,VA,NA,20190
20196,Reston,VA,NA,20191
20197,Waterford,VA,NA,20197
20198,The Plains,VA,NA,20198
20201,Washington,DC,NA,20024
20202,Washington,DC,NA,20202
20203,Washington,DC,NA,20036
20204,Washington,DC,NA,20204
20206,Washington,VA,NA,22302
20207,Washington,MD,NA,20814
20208,Washington,DC,NA,20001
20210,Washington,DC,NA,20001
20211,Washington,DC,NA,20002
20212,Washington,DC,NA,20002
20213,Washington,DC,NA,20001
20214,Washington,DC,NA,20002
20215,Washington,DC,NA,20001
20216,Washington,DC,NA,20001
20217,Washington,DC,NA,20001
20218,Washington,DC,NA,20006
20219,Washington,DC,NA,20024
20220,Washington,DC,NA,20004
20221,Washington,DC,NA,20004
20222,Washington,DC,NA,20005
20223,Washington,DC,NA,20005
20224,Washington,DC,NA,20024
20226,Washington,DC,NA,20005
20227,Washington,DC,NA,20024
20228,Washington,DC,NA,20228
20229,Washington,DC,NA,20045
20230,Washington,DC,NA,20230
20232,Washington,DC,NA,20009
20233,Washington,MD,NA,20746
20235,Washington,DC,NA,20009
20237,Washington,DC,NA,20024
20238,Washington,DC,NA,20036
20239,Washington,DC,NA,20004
20240,Washington,DC,NA,20240
20241,Washington,DC,NA,20037
20242,Washington,DC,NA,20024
20244,Washington,DC,NA,20018
20245,Washington,DC,NA,20245
20250,Washington,DC,NA,20228
20251,Washington,DC,NA,20260
20254,Washington,DC,NA,20024
20260,Washington,DC,NA,20260
20261,Washington,DC,NA,20024
20262,Washington,DC,NA,20018
20265,Washington,DC,NA,20024
20266,Washington,DC,NA,20024
20268,Washington,DC,NA,20005
20270,Washington,DC,NA,20001
20277,Washington,DC,NA,20018
20289,Washington,DC,NA,20024
20299,Washington,DC,NA,20018
20301,Washington,VA,NA,22202
20303,Washington,DC,NA,20003
20306,Washington,DC,NA,20012
20310,Washington,VA,NA,22202
20314,Washington,DC,NA,20001
20317,Washington,DC,NA,20317
20318,Washington,DC,NA,20018
20319,Washington,DC,NA,20319
20330,Washington,VA,NA,22202
20340,Washington,DC,NA,20032
20350,Washington,VA,NA,22202
20355,Washington,DC,NA,20018
20370,Washington,DC,NA,20003
20372,Washington,DC,NA,20520
20373,Naval Anacost Annex,DC,NA,20373
20374,Washington Navy Yard,DC,NA,20003
20375,Washington,DC,NA,20032
20376,Washington Navy Yard,DC,NA,20003
20380,Washington,DC,NA,20003
20388,Washington Navy Yard,DC,NA,20003
20389,Washington,MD,NA,20746
20390,Washington,DC,NA,20390
20391,Washington Navy Yard,DC,NA,20003
20392,Washington,DC,NA,20007
20393,Washington,DC,NA,20016
20394,Washington,DC,NA,20016
20395,Washington,MD,NA,20746
20398,Washington Navy Yard,DC,NA,20003
20401,Washington,DC,NA,20001
20402,Washington,DC,NA,20002
20403,Washington,DC,NA,20024
20404,Washington,DC,NA,20002
20405,Washington,DC,NA,20405
20406,Washington,VA,NA,22202
20407,Washington,DC,NA,20002
20408,Washington,DC,NA,20004
20409,Washington,MD,NA,20746
20410,Washington,DC,NA,20024
20411,Washington,DC,NA,20024
20412,Washington,DC,NA,20004
20413,Washington,DC,NA,20004
20414,Washington,DC,NA,20024
20415,Washington,DC,NA,20405
20416,Washington,DC,NA,20024
20417,Washington,DC,NA,20002
20418,Washington,DC,NA,20418
20419,Washington,DC,NA,20036
20420,Washington,DC,NA,20006
20421,Washington,DC,NA,20006
20422,Washington,DC,NA,20001
20423,Washington,DC,NA,20024
20424,Washington,DC,NA,20005
20425,Washington,DC,NA,20004
20426,Washington,DC,NA,20002
20427,Washington,DC,NA,20427
20428,Washington,DC,NA,20009
20429,Washington,DC,NA,20006
20431,Washington,DC,NA,20006
20433,Washington,DC,NA,20006
20434,Washington,DC,NA,20506
20435,Washington,DC,NA,20007
20436,Washington,DC,NA,20004
20437,Washington,DC,NA,20037
20439,Washington,DC,NA,20005
20440,Washington,DC,NA,20009
20441,Washington,DC,NA,20009
20442,Washington,DC,NA,20001
20444,Washington,DC,NA,20001
20447,Washington,DC,NA,20260
20451,Washington,DC,NA,20245
20453,Washington,VA,NA,22202
20456,Washington,DC,NA,20006
20460,Washington,DC,NA,20004
20463,Washington,DC,NA,20004
20468,Washington,DC,NA,20405
20469,Washington,DC,NA,20006
20470,Washington,DC,NA,20018
20472,Washington,DC,NA,20024
20500,Washington,DC,NA,20006
20501,Washington,DC,NA,20006
20502,Washington,DC,NA,20005
20503,Washington,DC,NA,20006
20504,Washington,DC,NA,20006
20505,Washington,DC,NA,20006
20506,Washington,DC,NA,20506
20507,Washington,DC,NA,20002
20508,Washington,DC,NA,20506
20509,Washington,DC,NA,20006
20510,Washington,DC,NA,20510
20511,Washington,DC,NA,20018
20515,Washington,DC,NA,20003
20520,Washington,DC,NA,20520
20521,Washington,DC,NA,20037
20522,Washington,DC,NA,20520
20523,Washington,DC,NA,20245
20524,Washington,DC,NA,20005
20525,Washington,DC,NA,20005
20526,Washington,DC,NA,20036
20527,Washington,DC,NA,20005
20528,Washington,DC,NA,20004
20529,Washington,DC,NA,20001
20530,Washington,DC,NA,20005
20531,Washington,DC,NA,20004
20532,Washington,DC,NA,20001
20533,Washington,DC,NA,20005
20534,Washington,DC,NA,20001
20535,Washington,DC,NA,20535
20536,Washington,DC,NA,20024
20537,Washington,DC,NA,20018
20538,Washington,DC,NA,20001
20539,Washington,DC,NA,20004
20540,Washington,DC,NA,20540
20541,Washington,DC,NA,20540
20542,Washington,DC,NA,20011
20543,Washington,DC,NA,20002
20544,Washington,DC,NA,20002
20546,Washington,DC,NA,20024
20547,Washington,DC,NA,20024
20548,Washington,DC,NA,20001
20549,Washington,DC,NA,20001
20551,Washington,DC,NA,20551
20552,Washington,DC,NA,20006
20553,Washington,DC,NA,20553
20554,Washington,DC,NA,20036
20555,Washington,DC,NA,20006
20557,Washington,DC,NA,20540
20558,Washington,DC,NA,20018
20559,Washington,DC,NA,20540
20560,Washington,DC,NA,20560
20565,Washington,DC,NA,20565
20566,Washington,DC,NA,20566
20570,Washington,DC,NA,20006
20571,Washington,DC,NA,20006
20572,Washington,DC,NA,20005
20573,Washington,DC,NA,20002
20575,Washington,DC,NA,20006
20576,Washington,DC,NA,20005
20577,Washington,DC,NA,20006
20578,Washington,DC,NA,20001
20579,Washington,DC,NA,20004
20580,Washington,DC,NA,20004
20581,Washington,DC,NA,20036
20585,Washington,DC,NA,20024
20586,Washington,DC,NA,20427
20588,Dhs,MD,NA,20735
20590,Washington,DC,NA,20003
20591,Washington,DC,NA,20553
20593,Washington,DC,NA,20593
20594,Washington,DC,NA,20553
20597,Washington,DC,NA,20202
20598,Dhs,VA,NA,22206
20599,Washington,MD,NA,20746
20601,Waldorf,MD,NA,20601
20602,Waldorf,MD,NA,20602
20603,Waldorf,MD,NA,20603
20604,Waldorf,MD,NA,20602
20606,Abell,MD,NA,20606
20607,Accokeek,MD,NA,20607
20608,Aquasco,MD,NA,20608
20609,Avenue,MD,NA,20609
20610,Barstow,MD,NA,20678
20611,Bel Alton,MD,NA,20611
20612,Benedict,MD,NA,20612
20613,Brandywine,MD,NA,20613
20615,Broomes Island,MD,NA,20615
20616,Bryans Road,MD,NA,20616
20617,Bryantown,MD,NA,20617
20618,Bushwood,MD,NA,20618
20619,California,MD,NA,20619
20620,Callaway,MD,NA,20620
20621,Chaptico,MD,NA,20621
20622,Charlotte Hall,MD,NA,20622
20623,Cheltenham,MD,NA,20623
20624,Clements,MD,NA,20624
20625,Cobb Island,MD,NA,20625
20626,Coltons Point,MD,NA,20626
20627,Compton,MD,NA,20650
20628,Dameron,MD,NA,20628
20629,Dowell,MD,NA,20629
20630,Drayden,MD,NA,20630
20632,Faulkner,MD,NA,20632
20634,Great Mills,MD,NA,20634
20635,Helen,MD,NA,20659
20636,Hollywood,MD,NA,20636
20637,Hughesville,MD,NA,20637
20639,Huntingtown,MD,NA,20639
20640,Indian Head,MD,NA,20640
20643,Ironsides,MD,NA,20646
20645,Issue,MD,NA,20645
20646,La Plata,MD,NA,20646
20650,Leonardtown,MD,NA,20650
20653,Lexington Park,MD,NA,20653
20656,Loveville,MD,NA,20650
20657,Lusby,MD,NA,20657
20658,Marbury,MD,NA,20658
20659,Mechanicsville,MD,NA,20659
20660,Morganza,MD,NA,20660
20661,Mount Victoria,MD,NA,20664
20662,Nanjemoy,MD,NA,20662
20664,Newburg,MD,NA,20664
20667,Park Hall,MD,NA,20667
20670,Patuxent River,MD,NA,20670
20674,Piney Point,MD,NA,20674
20675,Pomfret,MD,NA,20675
20676,Port Republic,MD,NA,20676
20677,Port Tobacco,MD,NA,20677
20678,Prince Frederick,MD,NA,20678
20680,Ridge,MD,NA,20680
20682,Rock Point,MD,NA,20618
20684,Saint Inigoes,MD,NA,20684
20685,Saint Leonard,MD,NA,20685
20686,Saint Marys City,MD,NA,20686
20687,Scotland,MD,NA,20687
20688,Solomons,MD,NA,20688
20689,Sunderland,MD,NA,20689
20690,Tall Timbers,MD,NA,20690
20692,Valley Lee,MD,NA,20692
20693,Welcome,MD,NA,20693
20695,White Plains,MD,NA,20695
20697,Southern Md Facility,MD,NA,20743
20701,Annapolis Junction,MD,NA,20701
20703,Lanham,MD,NA,20706
20704,Beltsville,MD,NA,20705
20705,Beltsville,MD,NA,20705
20706,Lanham,MD,NA,20706
20707,Laurel,MD,NA,20707
20708,Laurel,MD,NA,20708
20709,Laurel,MD,NA,20708
20710,Bladensburg,MD,NA,20710
20711,Lothian,MD,NA,20711
20712,Mount Rainier,MD,NA,20712
20714,North Beach,MD,NA,20714
20715,Bowie,MD,NA,20715
20716,Bowie,MD,NA,20716
20717,Bowie,MD,NA,20716
20718,Bowie,MD,NA,20715
20719,Bowie,MD,NA,20720
20720,Bowie,MD,NA,20720
20721,Bowie,MD,NA,20721
20722,Brentwood,MD,NA,20722
20723,Laurel,MD,NA,20723
20724,Laurel,MD,NA,20724
20725,Laurel,MD,NA,20707
20726,Laurel,MD,NA,20707
20731,Capitol Heights,MD,NA,20743
20732,Chesapeake Beach,MD,NA,20732
20733,Churchton,MD,NA,20733
20735,Clinton,MD,NA,20735
20736,Owings,MD,NA,20736
20737,Riverdale,MD,NA,20737
20738,Riverdale,MD,NA,20737
20740,College Park,MD,NA,20740
20741,College Park,MD,NA,20740
20742,College Park,MD,NA,20742
20743,Capitol Heights,MD,NA,20743
20744,Fort Washington,MD,NA,20744
20745,Oxon Hill,MD,NA,20745
20746,Suitland,MD,NA,20746
20747,District Heights,MD,NA,20747
20748,Temple Hills,MD,NA,20748
20749,Fort Washington,MD,NA,20744
20750,Oxon Hill,MD,NA,20745
20751,Deale,MD,NA,20751
20752,Suitland,MD,NA,20746
20753,District Heights,MD,NA,20747
20754,Dunkirk,MD,NA,20754
20755,Fort George G Meade,MD,NA,20755
20757,Temple Hills,MD,NA,20748
20758,Friendship,MD,NA,20758
20759,Fulton,MD,NA,20759
20762,Andrews Air Force Base,MD,NA,20762
20763,Savage,MD,NA,20763
20764,Shady Side,MD,NA,20764
20765,Galesville,MD,NA,20765
20768,Greenbelt,MD,NA,20770
20769,Glenn Dale,MD,NA,20769
20770,Greenbelt,MD,NA,20770
20771,Greenbelt,MD,NA,20770
20772,Upper Marlboro,MD,NA,20772
20773,Upper Marlboro,MD,NA,20772
20774,Upper Marlboro,MD,NA,20774
20775,Upper Marlboro,MD,NA,20774
20776,Harwood,MD,NA,20776
20777,Highland,MD,NA,20777
20778,West River,MD,NA,20778
20779,Tracys Landing,MD,NA,20779
20781,Hyattsville,MD,NA,20781
20782,Hyattsville,MD,NA,20782
20783,Hyattsville,MD,NA,20783
20784,Hyattsville,MD,NA,20784
20785,Hyattsville,MD,NA,20785
20787,Hyattsville,MD,NA,20737
20788,Hyattsville,MD,NA,20782
20790,Capitol Heights,MD,NA,20743
20791,Capitol Heights,MD,NA,20743
20792,Upper Marlboro,MD,NA,20774
20794,Jessup,MD,NA,20794
20797,Southern Md Facility,MD,NA,20743
20799,Capitol Heights,MD,NA,20743
20810,Bethesda,MD,NA,20815
20811,Bethesda,MD,NA,20815
20812,Glen Echo,MD,NA,20812
20813,Bethesda,MD,NA,20815
20814,Bethesda,MD,NA,20814
20815,Chevy Chase,MD,NA,20815
20816,Bethesda,MD,NA,20816
20817,Bethesda,MD,NA,20817
20818,Cabin John,MD,NA,20818
20824,Bethesda,MD,NA,20814
20825,Chevy Chase,MD,NA,20815
20827,Bethesda,MD,NA,20817
20830,Olney,MD,NA,20832
20832,Olney,MD,NA,20832
20833,Brookeville,MD,NA,20833
20837,Poolesville,MD,NA,20837
20838,Barnesville,MD,NA,20838
20839,Beallsville,MD,NA,20839
20841,Boyds,MD,NA,20841
20842,Dickerson,MD,NA,20842
20847,Rockville,MD,NA,20852
20848,Rockville,MD,NA,20851
20849,Rockville,MD,NA,20850
20850,Rockville,MD,NA,20850
20851,Rockville,MD,NA,20851
20852,Rockville,MD,NA,20852
20853,Rockville,MD,NA,20853
20854,Potomac,MD,NA,20854
20855,Derwood,MD,NA,20855
20857,Rockville,MD,NA,20851
20859,Potomac,MD,NA,20854
20860,Sandy Spring,MD,NA,20860
20861,Ashton,MD,NA,20861
20862,Brinklow,MD,NA,20862
20866,Burtonsville,MD,NA,20866
20868,Spencerville,MD,NA,20868
20871,Clarksburg,MD,NA,20871
20872,Damascus,MD,NA,20872
20874,Germantown,MD,NA,20874
20875,Germantown,MD,NA,20874
20876,Germantown,MD,NA,20876
20877,Gaithersburg,MD,NA,20877
20878,Gaithersburg,MD,NA,20878
20879,Gaithersburg,MD,NA,20879
20880,Washington Grove,MD,NA,20880
20882,Gaithersburg,MD,NA,20882
20883,Gaithersburg,MD,NA,20878
20884,Gaithersburg,MD,NA,20877
20885,Gaithersburg,MD,NA,20878
20886,Montgomery Village,MD,NA,20886
20889,Bethesda,MD,NA,20814
20891,Kensington,MD,NA,20895
20892,Bethesda,MD,NA,20814
20894,Bethesda,MD,NA,20814
20895,Kensington,MD,NA,20895
20896,Garrett Park,MD,NA,20896
20897,Suburb Maryland Fac,MD,NA,20855
20898,Gaithersburg,MD,NA,20855
20899,Gaithersburg,MD,NA,20899
20901,Silver Spring,MD,NA,20901
20902,Silver Spring,MD,NA,20902
20903,Silver Spring,MD,NA,20903
20904,Silver Spring,MD,NA,20904
20905,Silver Spring,MD,NA,20905
20906,Silver Spring,MD,NA,20906
20907,Silver Spring,MD,NA,20910
20908,Silver Spring,MD,NA,20906
20910,Silver Spring,MD,NA,20910
20911,Silver Spring,MD,NA,20910
20912,Takoma Park,MD,NA,20912
20913,Takoma Park,MD,NA,20912
20914,Silver Spring,MD,NA,20904
20915,Silver Spring,MD,NA,20902
20916,Silver Spring,MD,NA,20906
20918,Silver Spring,MD,NA,20901
20993,Silver Spring,MD,NA,20903
20997,Silver Spring,MD,NA,20910
21001,Aberdeen,MD,NA,21001
21005,Aberdeen Proving Ground,MD,NA,21005
21009,Abingdon,MD,NA,21009
21010,Gunpowder,MD,NA,21010
21012,Arnold,MD,NA,21012
21013,Baldwin,MD,NA,21013
21014,Bel Air,MD,NA,21014
21015,Bel Air,MD,NA,21015
21017,Belcamp,MD,NA,21017
21018,Benson,MD,NA,21047
21020,Boring,MD,NA,21155
21022,Brooklandville,MD,NA,21093
21023,Butler,MD,NA,21152
21027,Chase,MD,NA,21220
21028,Churchville,MD,NA,21028
21029,Clarksville,MD,NA,21029
21030,Cockeysville,MD,NA,21030
21031,Hunt Valley,MD,NA,21031
21032,Crownsville,MD,NA,21032
21034,Darlington,MD,NA,21034
21035,Davidsonville,MD,NA,21035
21036,Dayton,MD,NA,21036
21037,Edgewater,MD,NA,21037
21040,Edgewood,MD,NA,21040
21041,Ellicott City,MD,NA,21043
21042,Ellicott City,MD,NA,21042
21043,Ellicott City,MD,NA,21043
21044,Columbia,MD,NA,21044
21045,Columbia,MD,NA,21045
21046,Columbia,MD,NA,21046
21047,Fallston,MD,NA,21047
21048,Finksburg,MD,NA,21048
21050,Forest Hill,MD,NA,21050
21051,Fork,MD,NA,21051
21052,Fort Howard,MD,NA,21052
21053,Freeland,MD,NA,21053
21054,Gambrills,MD,NA,21054
21056,Gibson Island,MD,NA,21056
21057,Glen Arm,MD,NA,21057
21060,Glen Burnie,MD,NA,21060
21061,Glen Burnie,MD,NA,21061
21062,Glen Burnie,MD,NA,21061
21065,Hunt Valley,MD,NA,21031
21071,Glyndon,MD,NA,21071
21074,Hampstead,MD,NA,21074
21075,Elkridge,MD,NA,21075
21076,Hanover,MD,NA,21076
21077,Harmans,MD,NA,21077
21078,Havre De Grace,MD,NA,21078
21082,Hydes,MD,NA,21082
21084,Jarrettsville,MD,NA,21084
21085,Joppa,MD,NA,21085
21087,Kingsville,MD,NA,21087
21088,Lineboro,MD,NA,21102
21090,Linthicum Heights,MD,NA,21090
21092,Long Green,MD,NA,21057
21093,Lutherville Timonium,MD,NA,21093
21094,Lutherville Timonium,MD,NA,21093
21102,Manchester,MD,NA,21102
21104,Marriottsville,MD,NA,21104
21105,Maryland Line,MD,NA,21105
21106,Mayo,MD,NA,21037
21108,Millersville,MD,NA,21108
21111,Monkton,MD,NA,21111
21113,Odenton,MD,NA,21113
21114,Crofton,MD,NA,21114
21117,Owings Mills,MD,NA,21117
21120,Parkton,MD,NA,21120
21122,Pasadena,MD,NA,21122
21123,Pasadena,MD,NA,21122
21128,Perry Hall,MD,NA,21128
21130,Perryman,MD,NA,21130
21131,Phoenix,MD,NA,21131
21132,Pylesville,MD,NA,21132
21133,Randallstown,MD,NA,21133
21136,Reisterstown,MD,NA,21136
21139,Riderwood,MD,NA,21286
21140,Riva,MD,NA,21140
21144,Severn,MD,NA,21144
21146,Severna Park,MD,NA,21146
21150,Simpsonville,MD,NA,21044
21152,Sparks Glencoe,MD,NA,21152
21153,Stevenson,MD,NA,21153
21154,Street,MD,NA,21154
21155,Upperco,MD,NA,21155
21156,Upper Falls,MD,NA,21156
21157,Westminster,MD,NA,21157
21158,Westminster,MD,NA,21158
21160,Whiteford,MD,NA,21160
21161,White Hall,MD,NA,21161
21162,White Marsh,MD,NA,21162
21163,Woodstock,MD,NA,21163
21201,Baltimore,MD,NA,21201
21202,Baltimore,MD,NA,21202
21203,Baltimore,MD,NA,21202
21204,Towson,MD,NA,21204
21205,Baltimore,MD,NA,21205
21206,Baltimore,MD,NA,21206
21207,Gwynn Oak,MD,NA,21207
21208,Pikesville,MD,NA,21208
21209,Baltimore,MD,NA,21209
21210,Baltimore,MD,NA,21210
21211,Baltimore,MD,NA,21211
21212,Baltimore,MD,NA,21212
21213,Baltimore,MD,NA,21213
21214,Baltimore,MD,NA,21214
21215,Baltimore,MD,NA,21215
21216,Baltimore,MD,NA,21216
21217,Baltimore,MD,NA,21217
21218,Baltimore,MD,NA,21218
21219,Sparrows Point,MD,NA,21219
21220,Middle River,MD,NA,21220
21221,Essex,MD,NA,21221
21222,Dundalk,MD,NA,21222
21223,Baltimore,MD,NA,21223
21224,Baltimore,MD,NA,21224
21225,Brooklyn,MD,NA,21225
21226,Curtis Bay,MD,NA,21226
21227,Halethorpe,MD,NA,21227
21228,Catonsville,MD,NA,21228
21229,Baltimore,MD,NA,21229
21230,Baltimore,MD,NA,21230
21231,Baltimore,MD,NA,21231
21233,Baltimore,MD,NA,21202
21234,Parkville,MD,NA,21234
21235,Baltimore,MD,NA,21207
21236,Nottingham,MD,NA,21236
21237,Rosedale,MD,NA,21237
21239,Baltimore,MD,NA,21239
21240,Baltimore,MD,NA,21240
21241,Baltimore,MD,NA,21207
21244,Windsor Mill,MD,NA,21244
21250,Baltimore,MD,NA,21250
21251,Baltimore,MD,NA,21251
21252,Towson,MD,NA,21252
21263,Baltimore,MD,NA,21202
21264,Baltimore,MD,NA,21218
21270,Baltimore,MD,NA,21215
21273,Baltimore,MD,NA,21202
21275,Baltimore,MD,NA,21201
21278,Baltimore,MD,NA,21202
21279,Baltimore,MD,NA,21202
21280,Baltimore,MD,NA,21202
21281,Baltimore,MD,NA,21224
21282,Pikesville,MD,NA,21208
21284,Towson,MD,NA,21204
21285,Towson,MD,NA,21204
21286,Towson,MD,NA,21286
21287,Baltimore,MD,NA,21231
21288,Baltimore,MD,NA,21202
21289,Baltimore,MD,NA,21207
21290,Baltimore,MD,NA,21201
21297,Baltimore,MD,NA,21202
21298,Baltimore,MD,NA,21202
21401,Annapolis,MD,NA,21401
21402,Annapolis,MD,NA,21402
21403,Annapolis,MD,NA,21403
21404,Annapolis,MD,NA,21401
21405,Annapolis,MD,NA,21405
21409,Annapolis,MD,NA,21409
21411,Annapolis,MD,NA,21401
21412,Annapolis,MD,NA,21402
21501,Cumberland,MD,NA,21502
21502,Cumberland,MD,NA,21502
21503,Cumberland,MD,NA,21502
21504,Cumberland,MD,NA,21502
21505,Cumberland,MD,NA,21502
21520,Accident,MD,NA,21520
21521,Barton,MD,NA,21521
21522,Bittinger,MD,NA,21522
21523,Bloomington,MD,NA,21523
21524,Corriganville,MD,NA,21524
21528,Eckhart Mines,MD,NA,21532
21529,Ellerslie,MD,NA,21529
21530,Flintstone,MD,NA,21530
21531,Friendsville,MD,NA,21531
21532,Frostburg,MD,NA,21532
21536,Grantsville,MD,NA,21536
21538,Kitzmiller,MD,NA,21538
21539,Lonaconing,MD,NA,21539
21540,Luke,MD,NA,21540
21541,Mc Henry,MD,NA,21541
21542,Midland,MD,NA,21542
21543,Midlothian,MD,NA,21543
21545,Mount Savage,MD,NA,21545
21550,Oakland,MD,NA,21550
21555,Oldtown,MD,NA,21555
21556,Pinto,MD,NA,21502
21557,Rawlings,MD,NA,21557
21560,Spring Gap,MD,NA,21502
21561,Swanton,MD,NA,21561
21562,Westernport,MD,NA,21562
21601,Easton,MD,NA,21601
21607,Barclay,MD,NA,21607
21609,Bethlehem,MD,NA,21655
21610,Betterton,MD,NA,21610
21612,Bozman,MD,NA,21612
21613,Cambridge,MD,NA,21613
21617,Centreville,MD,NA,21617
21619,Chester,MD,NA,21619
21620,Chestertown,MD,NA,21620
21622,Church Creek,MD,NA,21622
21623,Church Hill,MD,NA,21623
21624,Claiborne,MD,NA,21624
21625,Cordova,MD,NA,21625
21626,Crapo,MD,NA,21626
21627,Crocheron,MD,NA,21627
21628,Crumpton,MD,NA,21628
21629,Denton,MD,NA,21629
21631,East New Market,MD,NA,21631
21632,Federalsburg,MD,NA,21632
21634,Fishing Creek,MD,NA,21634
21635,Galena,MD,NA,21635
21636,Goldsboro,MD,NA,21636
21638,Grasonville,MD,NA,21638
21639,Greensboro,MD,NA,21639
21640,Henderson,MD,NA,21640
21641,Hillsboro,MD,NA,21641
21643,Hurlock,MD,NA,21643
21644,Ingleside,MD,NA,21644
21645,Kennedyville,MD,NA,21645
21647,Mcdaniel,MD,NA,21647
21648,Madison,MD,NA,21648
21649,Marydel,MD,NA,21649
21650,Massey,MD,NA,21650
21651,Millington,MD,NA,21651
21652,Neavitt,MD,NA,21652
21653,Newcomb,MD,NA,21653
21654,Oxford,MD,NA,21654
21655,Preston,MD,NA,21655
21656,Price,MD,NA,21623
21657,Queen Anne,MD,NA,21657
21658,Queenstown,MD,NA,21658
21659,Rhodesdale,MD,NA,21659
21660,Ridgely,MD,NA,21660
21661,Rock Hall,MD,NA,21661
21662,Royal Oak,MD,NA,21662
21663,Saint Michaels,MD,NA,21663
21664,Secretary,MD,NA,21664
21665,Sherwood,MD,NA,21665
21666,Stevensville,MD,NA,21666
21667,Still Pond,MD,NA,21667
21668,Sudlersville,MD,NA,21668
21669,Taylors Island,MD,NA,21669
21670,Templeville,MD,NA,21649
21671,Tilghman,MD,NA,21671
21672,Toddville,MD,NA,21672
21673,Trappe,MD,NA,21673
21675,Wingate,MD,NA,21675
21676,Wittman,MD,NA,21676
21677,Woolford,MD,NA,21677
21678,Worton,MD,NA,21678
21679,Wye Mills,MD,NA,21679
21690,Chestertown,MD,NA,21620
21701,Frederick,MD,NA,21701
21702,Frederick,MD,NA,21702
21703,Frederick,MD,NA,21703
21704,Frederick,MD,NA,21704
21705,Frederick,MD,NA,21705
21709,Frederick,MD,NA,21701
21710,Adamstown,MD,NA,21710
21711,Big Pool,MD,NA,21711
21713,Boonsboro,MD,NA,21713
21714,Braddock Heights,MD,NA,21714
21715,Brownsville,MD,NA,21758
21716,Brunswick,MD,NA,21716
21717,Buckeystown,MD,NA,21717
